id;Entity;Code;Year;share of renewables
High-income countries-1965;High-income countries;;1965;7.0047736
High-income countries-1966;High-income countries;;1966;7.0613265
High-income countries-1967;High-income countries;;1967;6.9548526
High-income countries-1968;High-income countries;;1968;6.709464
High-income countries-1969;High-income countries;;1969;6.5830336
High-income countries-1970;High-income countries;;1970;6.4151087
High-income countries-1971;High-income countries;;1971;6.5134244
High-income countries-1972;High-income countries;;1972;6.4682894
High-income countries-1973;High-income countries;;1973;6.141325
High-income countries-1974;High-income countries;;1974;6.831378
High-income countries-1975;High-income countries;;1975;6.9928646
High-income countries-1976;High-income countries;;1976;6.3843064
High-income countries-1977;High-income countries;;1977;6.274976
High-income countries-1978;High-income countries;;1978;6.541083
High-income countries-1979;High-income countries;;1979;6.6115766
High-income countries-1980;High-income countries;;1980;6.7566633
High-income countries-1981;High-income countries;;1981;6.971282
High-income countries-1982;High-income countries;;1982;7.415381
High-income countries-1983;High-income countries;;1983;7.765787
High-income countries-1984;High-income countries;;1984;7.4285245
High-income countries-1985;High-income countries;;1985;7.2465434
High-income countries-1986;High-income countries;;1986;7.153331
High-income countries-1987;High-income countries;;1987;6.957846
High-income countries-1988;High-income countries;;1988;6.7297554
High-income countries-1989;High-income countries;;1989;6.522184
High-income countries-1990;High-income countries;;1990;6.737085
High-income countries-1991;High-income countries;;1991;6.785162
High-income countries-1992;High-income countries;;1992;6.676239
High-income countries-1993;High-income countries;;1993;6.915686
High-income countries-1994;High-income countries;;1994;6.6247487
High-income countries-1995;High-income countries;;1995;6.8309307
High-income countries-1996;High-income countries;;1996;6.7620964
High-income countries-1997;High-income countries;;1997;6.8867207
High-income countries-1998;High-income countries;;1998;6.74057
High-income countries-1999;High-income countries;;1999;6.7156973
High-income countries-2000;High-income countries;;2000;6.684971
High-income countries-2001;High-income countries;;2001;6.309144
High-income countries-2002;High-income countries;;2002;6.382186
High-income countries-2003;High-income countries;;2003;6.2580495
High-income countries-2004;High-income countries;;2004;6.301392
High-income countries-2005;High-income countries;;2005;6.4346724
High-income countries-2006;High-income countries;;2006;6.580689
High-income countries-2007;High-income countries;;2007;6.576808
High-income countries-2008;High-income countries;;2008;6.9807897
High-income countries-2009;High-income countries;;2009;7.495962
High-income countries-2010;High-income countries;;2010;7.5286093
High-income countries-2011;High-income countries;;2011;8.076886
High-income countries-2012;High-income countries;;2012;8.542007
High-income countries-2013;High-income countries;;2013;8.926266
High-income countries-2014;High-income countries;;2014;9.211322
High-income countries-2015;High-income countries;;2015;9.485086
High-income countries-2016;High-income countries;;2016;9.798736
High-income countries-2017;High-income countries;;2017;10.217155
High-income countries-2018;High-income countries;;2018;10.488907
High-income countries-2019;High-income countries;;2019;10.854962
High-income countries-2020;High-income countries;;2020;12.457896
High-income countries-2021;High-income countries;;2021;12.304638
Hong Kong-1965;Hong Kong;HKG;1965;0
Hong Kong-1966;Hong Kong;HKG;1966;0
Hong Kong-1967;Hong Kong;HKG;1967;0
Hong Kong-1968;Hong Kong;HKG;1968;0
Hong Kong-1969;Hong Kong;HKG;1969;0
Hong Kong-1970;Hong Kong;HKG;1970;0
Hong Kong-1971;Hong Kong;HKG;1971;0
Hong Kong-1972;Hong Kong;HKG;1972;0
Hong Kong-1973;Hong Kong;HKG;1973;0
Hong Kong-1974;Hong Kong;HKG;1974;0
Hong Kong-1975;Hong Kong;HKG;1975;0
Hong Kong-1976;Hong Kong;HKG;1976;0
Hong Kong-1977;Hong Kong;HKG;1977;0
Hong Kong-1978;Hong Kong;HKG;1978;0
Hong Kong-1979;Hong Kong;HKG;1979;0
Hong Kong-1980;Hong Kong;HKG;1980;0
Hong Kong-1981;Hong Kong;HKG;1981;0
Hong Kong-1982;Hong Kong;HKG;1982;0
Hong Kong-1983;Hong Kong;HKG;1983;0
Hong Kong-1984;Hong Kong;HKG;1984;0
Hong Kong-1985;Hong Kong;HKG;1985;0
Hong Kong-1986;Hong Kong;HKG;1986;0
Hong Kong-1987;Hong Kong;HKG;1987;0
Hong Kong-1988;Hong Kong;HKG;1988;0
Hong Kong-1989;Hong Kong;HKG;1989;0
Hong Kong-1990;Hong Kong;HKG;1990;0
Hong Kong-1991;Hong Kong;HKG;1991;0
Hong Kong-1992;Hong Kong;HKG;1992;0
Hong Kong-1993;Hong Kong;HKG;1993;0
Hong Kong-1994;Hong Kong;HKG;1994;0
Hong Kong-1995;Hong Kong;HKG;1995;0
Hong Kong-1996;Hong Kong;HKG;1996;0
Hong Kong-1997;Hong Kong;HKG;1997;0
Hong Kong-1998;Hong Kong;HKG;1998;0
Hong Kong-1999;Hong Kong;HKG;1999;0
Hong Kong-2000;Hong Kong;HKG;2000;0
Hong Kong-2001;Hong Kong;HKG;2001;0
Hong Kong-2002;Hong Kong;HKG;2002;0
Hong Kong-2003;Hong Kong;HKG;2003;0
Hong Kong-2004;Hong Kong;HKG;2004;0
Hong Kong-2005;Hong Kong;HKG;2005;0
Hong Kong-2006;Hong Kong;HKG;2006;0.0006911576
Hong Kong-2007;Hong Kong;HKG;2007;0.000804969
Hong Kong-2008;Hong Kong;HKG;2008;0.0008013578
Hong Kong-2009;Hong Kong;HKG;2009;0.0009893064
Hong Kong-2010;Hong Kong;HKG;2010;0.040526018
Hong Kong-2011;Hong Kong;HKG;2011;0.044920437
Hong Kong-2012;Hong Kong;HKG;2012;0.044864498
Hong Kong-2013;Hong Kong;HKG;2013;0.038566995
Hong Kong-2014;Hong Kong;HKG;2014;0.046603356
Hong Kong-2015;Hong Kong;HKG;2015;0.059699725
Hong Kong-2016;Hong Kong;HKG;2016;0.06550138
Hong Kong-2017;Hong Kong;HKG;2017;0.06267911
Hong Kong-2018;Hong Kong;HKG;2018;0.06412575
Hong Kong-2019;Hong Kong;HKG;2019;0.07460387
Hong Kong-2020;Hong Kong;HKG;2020;0.10073566
Hong Kong-2021;Hong Kong;HKG;2021;0.108698964
Hungary-1965;Hungary;HUN;1965;0.11989386
Hungary-1966;Hungary;HUN;1966;0.15773733
Hungary-1967;Hungary;HUN;1967;0.13554126
Hungary-1968;Hungary;HUN;1968;0.14179073
Hungary-1969;Hungary;HUN;1969;0.14133148
Hungary-1970;Hungary;HUN;1970;0.12151648
Hungary-1971;Hungary;HUN;1971;0.128392
Hungary-1972;Hungary;HUN;1972;0.14248806
Hungary-1973;Hungary;HUN;1973;0.120818384
Hungary-1974;Hungary;HUN;1974;0.09401585
Hungary-1975;Hungary;HUN;1975;0.17870052
Hungary-1976;Hungary;HUN;1976;0.1693199
Hungary-1977;Hungary;HUN;1977;0.14541946
Hungary-1978;Hungary;HUN;1978;0.12593117
Hungary-1979;Hungary;HUN;1979;0.13454616
Hungary-1980;Hungary;HUN;1980;0.10290331
Hungary-1981;Hungary;HUN;1981;0.15593338
Hungary-1982;Hungary;HUN;1982;0.14692831
Hungary-1983;Hungary;HUN;1983;0.1457432
Hungary-1984;Hungary;HUN;1984;0.16569237
Hungary-1985;Hungary;HUN;1985;0.13748026
Hungary-1986;Hungary;HUN;1986;0.13723414
Hungary-1987;Hungary;HUN;1987;0.14415859
Hungary-1988;Hungary;HUN;1988;0.14756292
Hungary-1989;Hungary;HUN;1989;0.14161773
Hungary-1990;Hungary;HUN;1990;0.17966974
Hungary-1991;Hungary;HUN;1991;0.21547885
Hungary-1992;Hungary;HUN;1992;0.21209235
Hungary-1993;Hungary;HUN;1993;0.21881689
Hungary-1994;Hungary;HUN;1994;0.21855822
Hungary-1995;Hungary;HUN;1995;0.23041439
Hungary-1996;Hungary;HUN;1996;0.26410878
Hungary-1997;Hungary;HUN;1997;0.28335416
Hungary-1998;Hungary;HUN;1998;0.22453971
Hungary-1999;Hungary;HUN;1999;0.2573081
Hungary-2000;Hungary;HUN;2000;0.26188785
Hungary-2001;Hungary;HUN;2001;0.26927036
Hungary-2002;Hungary;HUN;2002;0.24771267
Hungary-2003;Hungary;HUN;2003;0.3591855
Hungary-2004;Hungary;HUN;2004;1.0114942
Hungary-2005;Hungary;HUN;2005;1.9106504
Hungary-2006;Hungary;HUN;2006;1.5408134
Hungary-2007;Hungary;HUN;2007;1.9637135
Hungary-2008;Hungary;HUN;2008;2.4881732
Hungary-2009;Hungary;HUN;2009;3.3081076
Hungary-2010;Hungary;HUN;2010;3.356313
Hungary-2011;Hungary;HUN;2011;3.0736933
Hungary-2012;Hungary;HUN;2012;3.186504
Hungary-2013;Hungary;HUN;2013;3.550579
Hungary-2014;Hungary;HUN;2014;4.012245
Hungary-2015;Hungary;HUN;2015;3.8928456
Hungary-2016;Hungary;HUN;2016;3.8303542
Hungary-2017;Hungary;HUN;2017;3.8641884
Hungary-2018;Hungary;HUN;2018;4.1346164
Hungary-2019;Hungary;HUN;2019;4.9454613
Hungary-2020;Hungary;HUN;2020;5.8162417
Hungary-2021;Hungary;HUN;2021;6.819573
Iceland-1965;Iceland;ISL;1965;24.983986
Iceland-1966;Iceland;ISL;1966;23.200014
Iceland-1967;Iceland;ISL;1967;24.937162
Iceland-1968;Iceland;ISL;1968;24.370615
Iceland-1969;Iceland;ISL;1969;30.625391
Iceland-1970;Iceland;ISL;1970;41.689293
Iceland-1971;Iceland;ISL;1971;41.70726
Iceland-1972;Iceland;ISL;1972;42.6058
Iceland-1973;Iceland;ISL;1973;45.067017
Iceland-1974;Iceland;ISL;1974;47.447186
Iceland-1975;Iceland;ISL;1975;48.562763
Iceland-1976;Iceland;ISL;1976;50.019867
Iceland-1977;Iceland;ISL;1977;50.608696
Iceland-1978;Iceland;ISL;1978;50.14911
Iceland-1979;Iceland;ISL;1979;52.477844
Iceland-1980;Iceland;ISL;1980;55.954315
Iceland-1981;Iceland;ISL;1981;56.7724
Iceland-1982;Iceland;ISL;1982;61.470432
Iceland-1983;Iceland;ISL;1983;62.748474
Iceland-1984;Iceland;ISL;1984;62.04727
Iceland-1985;Iceland;ISL;1985;61.471844
Iceland-1986;Iceland;ISL;1986;62.145615
Iceland-1987;Iceland;ISL;1987;61.632626
Iceland-1988;Iceland;ISL;1988;62.10895
Iceland-1989;Iceland;ISL;1989;60.840477
Iceland-1990;Iceland;ISL;1990;60.333626
Iceland-1991;Iceland;ISL;1991;61.54583
Iceland-1992;Iceland;ISL;1992;60.99951
Iceland-1993;Iceland;ISL;1993;61.05936
Iceland-1994;Iceland;ISL;1994;61.05491
Iceland-1995;Iceland;ISL;1995;61.592953
Iceland-1996;Iceland;ISL;1996;59.821136
Iceland-1997;Iceland;ISL;1997;62.260468
Iceland-1998;Iceland;ISL;1998;64.60303
Iceland-1999;Iceland;ISL;1999;67.37353
Iceland-2000;Iceland;ISL;2000;67.80518
Iceland-2001;Iceland;ISL;2001;69.64024
Iceland-2002;Iceland;ISL;2002;69.7559
Iceland-2003;Iceland;ISL;2003;69.68164
Iceland-2004;Iceland;ISL;2004;68.89618
Iceland-2005;Iceland;ISL;2005;68.649345
Iceland-2006;Iceland;ISL;2006;70.91828
Iceland-2007;Iceland;ISL;2007;74.30169
Iceland-2008;Iceland;ISL;2008;81.15162
Iceland-2009;Iceland;ISL;2009;82.5026
Iceland-2010;Iceland;ISL;2010;83.07628
Iceland-2011;Iceland;ISL;2011;83.27399
Iceland-2012;Iceland;ISL;2012;83.54047
Iceland-2013;Iceland;ISL;2013;83.09186
Iceland-2014;Iceland;ISL;2014;82.747856
Iceland-2015;Iceland;ISL;2015;81.80247
Iceland-2016;Iceland;ISL;2016;79.91398
Iceland-2017;Iceland;ISL;2017;78.81927
Iceland-2018;Iceland;ISL;2018;77.96496
Iceland-2019;Iceland;ISL;2019;80.09719
Iceland-2020;Iceland;ISL;2020;86.836586
Iceland-2021;Iceland;ISL;2021;86.874535
India-1965;India;IND;1965;9.149455
India-1966;India;IND;1966;9.270712
India-1967;India;IND;1967;10.058605
India-1968;India;IND;1968;10.8575325
India-1969;India;IND;1969;10.873967
India-1970;India;IND;1970;11.78412
India-1971;India;IND;1971;12.426771
India-1972;India;IND;1972;11.463117
India-1973;India;IND;1973;11.957463
India-1974;India;IND;1974;10.860853
India-1975;India;IND;1975;12.067704
India-1976;India;IND;1976;12.036798
India-1977;India;IND;1977;12.415875
India-1978;India;IND;1978;14.818278
India-1979;India;IND;1979;13.540278
India-1980;India;IND;1980;13.453117
India-1981;India;IND;1981;12.948172
India-1982;India;IND;1982;11.035112
India-1983;India;IND;1983;10.110921
India-1984;India;IND;1984;10.576085
India-1985;India;IND;1985;9.670784
India-1986;India;IND;1986;9.167619
India-1987;India;IND;1987;8.030696
India-1988;India;IND;1988;8.2299185
India-1989;India;IND;1989;8.742304
India-1990;India;IND;1990;8.542831
India-1991;India;IND;1991;9.029864
India-1992;India;IND;1992;8.140623
India-1993;India;IND;1993;8.035937
India-1994;India;IND;1994;8.667226
India-1995;India;IND;1995;7.6867676
India-1996;India;IND;1996;6.789633
India-1997;India;IND;1997;6.5708995
India-1998;India;IND;1998;7.3818183
India-1999;India;IND;1999;7.1245966
India-2000;India;IND;2000;6.3762894
India-2001;India;IND;2001;5.9925246
India-2002;India;IND;2002;5.731832
India-2003;India;IND;2003;5.6240616
India-2004;India;IND;2004;7.460849
India-2005;India;IND;2005;6.8943167
India-2006;India;IND;2006;7.7062397
India-2007;India;IND;2007;7.8556447
India-2008;India;IND;2008;7.2570653
India-2009;India;IND;2009;6.4735703
India-2010;India;IND;2010;6.583671
India-2011;India;IND;2011;7.501343
India-2012;India;IND;2012;6.727289
India-2013;India;IND;2013;7.329665
India-2014;India;IND;2014;7.344336
India-2015;India;IND;2015;7.1846457
India-2016;India;IND;2016;7.0113974
India-2017;India;IND;2017;7.511875
India-2018;India;IND;2018;7.9128056
India-2019;India;IND;2019;8.849619
India-2020;India;IND;2020;9.730037
India-2021;India;IND;2021;9.31085
Indonesia-1965;Indonesia;IDN;1965;6.385928
Indonesia-1966;Indonesia;IDN;1966;8.364608
Indonesia-1967;Indonesia;IDN;1967;9.505835
Indonesia-1968;Indonesia;IDN;1968;11.010139
Indonesia-1969;Indonesia;IDN;1969;10.201886
Indonesia-1970;Indonesia;IDN;1970;11.570672
Indonesia-1971;Indonesia;IDN;1971;4.00115
Indonesia-1972;Indonesia;IDN;1972;3.373836
Indonesia-1973;Indonesia;IDN;1973;3.7743795
Indonesia-1974;Indonesia;IDN;1974;3.9022942
Indonesia-1975;Indonesia;IDN;1975;3.3421185
Indonesia-1976;Indonesia;IDN;1976;1.86724
Indonesia-1977;Indonesia;IDN;1977;2.3478298
Indonesia-1978;Indonesia;IDN;1978;1.4906298
Indonesia-1979;Indonesia;IDN;1979;1.4562846
Indonesia-1980;Indonesia;IDN;1980;1.22723
Indonesia-1981;Indonesia;IDN;1981;1.1406815
Indonesia-1982;Indonesia;IDN;1982;1.2204516
Indonesia-1983;Indonesia;IDN;1983;1.7323705
Indonesia-1984;Indonesia;IDN;1984;1.7180939
Indonesia-1985;Indonesia;IDN;1985;1.9808587
Indonesia-1986;Indonesia;IDN;1986;2.9868257
Indonesia-1987;Indonesia;IDN;1987;2.9112306
Indonesia-1988;Indonesia;IDN;1988;3.028997
Indonesia-1989;Indonesia;IDN;1989;3.4081194
Indonesia-1990;Indonesia;IDN;1990;3.7318633
Indonesia-1991;Indonesia;IDN;1991;3.81247
Indonesia-1992;Indonesia;IDN;1992;4.4085426
Indonesia-1993;Indonesia;IDN;1993;3.8476534
Indonesia-1994;Indonesia;IDN;1994;3.5212233
Indonesia-1995;Indonesia;IDN;1995;3.5392697
Indonesia-1996;Indonesia;IDN;1996;3.5088153
Indonesia-1997;Indonesia;IDN;1997;2.4772785
Indonesia-1998;Indonesia;IDN;1998;4.0149045
Indonesia-1999;Indonesia;IDN;1999;3.852458
Indonesia-2000;Indonesia;IDN;2000;3.7336404
Indonesia-2001;Indonesia;IDN;2001;4.1123867
Indonesia-2002;Indonesia;IDN;2002;3.6838136
Indonesia-2003;Indonesia;IDN;2003;3.2210946
Indonesia-2004;Indonesia;IDN;2004;3.4259636
Indonesia-2005;Indonesia;IDN;2005;3.5274262
Indonesia-2006;Indonesia;IDN;2006;3.2203085
Indonesia-2007;Indonesia;IDN;2007;3.370551
Indonesia-2008;Indonesia;IDN;2008;3.586532
Indonesia-2009;Indonesia;IDN;2009;3.655174
Indonesia-2010;Indonesia;IDN;2010;4.326221
Indonesia-2011;Indonesia;IDN;2011;3.3885977
Indonesia-2012;Indonesia;IDN;2012;3.4713633
Indonesia-2013;Indonesia;IDN;2013;4.3306036
Indonesia-2014;Indonesia;IDN;2014;4.4786325
Indonesia-2015;Indonesia;IDN;2015;3.7929575
Indonesia-2016;Indonesia;IDN;2016;5.47902
Indonesia-2017;Indonesia;IDN;2017;5.283774
Indonesia-2018;Indonesia;IDN;2018;7.393458
Indonesia-2019;Indonesia;IDN;2019;7.870309
Indonesia-2020;Indonesia;IDN;2020;9.8601465
Indonesia-2021;Indonesia;IDN;2021;10.385715
Iran-1965;Iran;IRN;1965;5.225076
Iran-1966;Iran;IRN;1966;5.1514864
Iran-1967;Iran;IRN;1967;5.041223
Iran-1968;Iran;IRN;1968;4.931734
Iran-1969;Iran;IRN;1969;4.8371115
Iran-1970;Iran;IRN;1970;4.4152985
Iran-1971;Iran;IRN;1971;4.3325543
Iran-1972;Iran;IRN;1972;5.0189476
Iran-1973;Iran;IRN;1973;3.5577044
Iran-1974;Iran;IRN;1974;3.4556205
Iran-1975;Iran;IRN;1975;3.1140482
Iran-1976;Iran;IRN;1976;3.0952492
Iran-1977;Iran;IRN;1977;2.8250146
Iran-1978;Iran;IRN;1978;4.5260034
Iran-1979;Iran;IRN;1979;3.6342711
Iran-1980;Iran;IRN;1980;4.064726
Iran-1981;Iran;IRN;1981;4.4219165
Iran-1982;Iran;IRN;1982;4.111237
Iran-1983;Iran;IRN;1983;3.388465
Iran-1984;Iran;IRN;1984;2.9317567
Iran-1985;Iran;IRN;1985;2.7088304
Iran-1986;Iran;IRN;1986;3.4556096
Iran-1987;Iran;IRN;1987;3.5734787
Iran-1988;Iran;IRN;1988;3.6968005
Iran-1989;Iran;IRN;1989;2.7610443
Iran-1990;Iran;IRN;1990;2.6902497
Iran-1991;Iran;IRN;1991;1.8835832
Iran-1992;Iran;IRN;1992;2.7959175
Iran-1993;Iran;IRN;1993;3.4577885
Iran-1994;Iran;IRN;1994;2.0214617
Iran-1995;Iran;IRN;1995;2.326306
Iran-1996;Iran;IRN;1996;2.2645998
Iran-1997;Iran;IRN;1997;1.4810699
Iran-1998;Iran;IRN;1998;1.7921339
Iran-1999;Iran;IRN;1999;1.149869
Iran-2000;Iran;IRN;2000;0.8082891
Iran-2001;Iran;IRN;2001;0.8181908
Iran-2002;Iran;IRN;2002;1.4433478
Iran-2003;Iran;IRN;2003;1.6837654
Iran-2004;Iran;IRN;2004;1.8843323
Iran-2005;Iran;IRN;2005;2.1426387
Iran-2006;Iran;IRN;2006;2.500738
Iran-2007;Iran;IRN;2007;2.2706358
Iran-2008;Iran;IRN;2008;0.92359346
Iran-2009;Iran;IRN;2009;0.81369674
Iran-2010;Iran;IRN;2010;1.1950724
Iran-2011;Iran;IRN;2011;1.189808
Iran-2012;Iran;IRN;2012;1.3722979
Iran-2013;Iran;IRN;2013;1.5257099
Iran-2014;Iran;IRN;2014;1.4402106
Iran-2015;Iran;IRN;2015;1.3088065
Iran-2016;Iran;IRN;2016;1.446506
Iran-2017;Iran;IRN;2017;1.5620874
Iran-2018;Iran;IRN;2018;0.9227302
Iran-2019;Iran;IRN;2019;2.83683
Iran-2020;Iran;IRN;2020;1.9643506
Iran-2021;Iran;IRN;2021;1.2903937
Iraq-1965;Iraq;IRQ;1965;0.9088937
Iraq-1966;Iraq;IRQ;1966;1.0816305
Iraq-1967;Iraq;IRQ;1967;1.2241523
Iraq-1968;Iraq;IRQ;1968;1.3923404
Iraq-1969;Iraq;IRQ;1969;1.3289313
Iraq-1970;Iraq;IRQ;1970;1.3015628
Iraq-1971;Iraq;IRQ;1971;1.3798673
Iraq-1972;Iraq;IRQ;1972;1.1780089
Iraq-1973;Iraq;IRQ;1973;1.7372402
Iraq-1974;Iraq;IRQ;1974;2.4466267
Iraq-1975;Iraq;IRQ;1975;2.5798507
Iraq-1976;Iraq;IRQ;1976;2.0427802
Iraq-1977;Iraq;IRQ;1977;2.4060905
Iraq-1978;Iraq;IRQ;1978;3.0567932
Iraq-1979;Iraq;IRQ;1979;3.5280182
Iraq-1980;Iraq;IRQ;1980;2.0129209
Iraq-1981;Iraq;IRQ;1981;1.9036806
Iraq-1982;Iraq;IRQ;1982;1.8080083
Iraq-1983;Iraq;IRQ;1983;1.5740337
Iraq-1984;Iraq;IRQ;1984;1.4442425
Iraq-1985;Iraq;IRQ;1985;1.2590632
Iraq-1986;Iraq;IRQ;1986;1.0752139
Iraq-1987;Iraq;IRQ;1987;3.9494467
Iraq-1988;Iraq;IRQ;1988;3.4105723
Iraq-1989;Iraq;IRQ;1989;3.0038674
Iraq-1990;Iraq;IRQ;1990;5.7843523
Iraq-1991;Iraq;IRQ;1991;4.2872925
Iraq-1992;Iraq;IRQ;1992;6.584853
Iraq-1993;Iraq;IRQ;1993;5.861052
Iraq-1994;Iraq;IRQ;1994;5.2431145
Iraq-1995;Iraq;IRQ;1995;5.992914
Iraq-1996;Iraq;IRQ;1996;5.454255
Iraq-1997;Iraq;IRQ;1997;4.675355
Iraq-1998;Iraq;IRQ;1998;5.869804
Iraq-1999;Iraq;IRQ;1999;4.7001114
Iraq-2000;Iraq;IRQ;2000;2.9294536
Iraq-2001;Iraq;IRQ;2001;3.0164843
Iraq-2002;Iraq;IRQ;2002;3.8850465
Iraq-2003;Iraq;IRQ;2003;4.5359826
Iraq-2004;Iraq;IRQ;2004;5.081916
Iraq-2005;Iraq;IRQ;2005;4.544925
Iraq-2006;Iraq;IRQ;2006;4.7386
Iraq-2007;Iraq;IRQ;2007;4.2728944
Iraq-2008;Iraq;IRQ;2008;2.3818684
Iraq-2009;Iraq;IRQ;2009;2.3280268
Iraq-2010;Iraq;IRQ;2010;2.637557
Iraq-2011;Iraq;IRQ;2011;2.3962152
Iraq-2012;Iraq;IRQ;2012;2.8232703
Iraq-2013;Iraq;IRQ;2013;2.676
Iraq-2014;Iraq;IRQ;2014;1.7387189
Iraq-2015;Iraq;IRQ;2015;1.610299
Iraq-2016;Iraq;IRQ;2016;1.8365394
Iraq-2017;Iraq;IRQ;2017;1.1253452
Iraq-2018;Iraq;IRQ;2018;0.9119535
Iraq-2019;Iraq;IRQ;2019;2.2772882
Iraq-2020;Iraq;IRQ;2020;1.646885
Iraq-2021;Iraq;IRQ;2021;1.502491
Ireland-1965;Ireland;IRL;1965;4.1168256
Ireland-1966;Ireland;IRL;1966;3.3116634
Ireland-1967;Ireland;IRL;1967;2.8878038
Ireland-1968;Ireland;IRL;1968;2.3684356
Ireland-1969;Ireland;IRL;1969;1.788348
Ireland-1970;Ireland;IRL;1970;3.130313
Ireland-1971;Ireland;IRL;1971;1.7471479
Ireland-1972;Ireland;IRL;1972;2.440847
Ireland-1973;Ireland;IRL;1973;2.1648736
Ireland-1974;Ireland;IRL;1974;2.630475
Ireland-1975;Ireland;IRL;1975;1.8612478
Ireland-1976;Ireland;IRL;1976;2.0663717
Ireland-1977;Ireland;IRL;1977;2.432969
Ireland-1978;Ireland;IRL;1978;2.1924868
Ireland-1979;Ireland;IRL;1979;2.3525975
Ireland-1980;Ireland;IRL;1980;2.4655998
Ireland-1981;Ireland;IRL;1981;2.5970182
Ireland-1982;Ireland;IRL;1982;2.4390516
Ireland-1983;Ireland;IRL;1983;2.4031906
Ireland-1984;Ireland;IRL;1984;2.1390052
Ireland-1985;Ireland;IRL;1985;2.4875605
Ireland-1986;Ireland;IRL;1986;2.5271845
Ireland-1987;Ireland;IRL;1987;1.8662728
Ireland-1988;Ireland;IRL;1988;2.3837883
Ireland-1989;Ireland;IRL;1989;1.8510284
Ireland-1990;Ireland;IRL;1990;1.7610795
Ireland-1991;Ireland;IRL;1991;1.8195367
Ireland-1992;Ireland;IRL;1992;1.9909809
Ireland-1993;Ireland;IRL;1993;1.849106
Ireland-1994;Ireland;IRL;1994;2.141104
Ireland-1995;Ireland;IRL;1995;1.630657
