id;Entity;Code;Year;Share_solar
Israel-1985;Israel;ISR;1985;0
Israel-1986;Israel;ISR;1986;0
Israel-1987;Israel;ISR;1987;0
Israel-1988;Israel;ISR;1988;0
Israel-1989;Israel;ISR;1989;0
Israel-1990;Israel;ISR;1990;0
Israel-1991;Israel;ISR;1991;0
Israel-1992;Israel;ISR;1992;0
Israel-1993;Israel;ISR;1993;0
Israel-1994;Israel;ISR;1994;0
Israel-1995;Israel;ISR;1995;0
Israel-1996;Israel;ISR;1996;0
Israel-1997;Israel;ISR;1997;0
Israel-1998;Israel;ISR;1998;0
Israel-1999;Israel;ISR;1999;0
Israel-2000;Israel;ISR;2000;0
Israel-2001;Israel;ISR;2001;0
Israel-2002;Israel;ISR;2002;0
Israel-2003;Israel;ISR;2003;0
Israel-2004;Israel;ISR;2004;0
Israel-2005;Israel;ISR;2005;0
Israel-2006;Israel;ISR;2006;0
Israel-2007;Israel;ISR;2007;0
Israel-2008;Israel;ISR;2008;0
Israel-2009;Israel;ISR;2009;0.026252601
Israel-2010;Israel;ISR;2010;0.073176764
Israel-2011;Israel;ISR;2011;0.19582315
Israel-2012;Israel;ISR;2012;0.35759327
Israel-2013;Israel;ISR;2013;0.50286925
Israel-2014;Israel;ISR;2014;0.87130123
Israel-2015;Israel;ISR;2015;1.188044
Israel-2016;Israel;ISR;2016;1.5563754
Israel-2017;Israel;ISR;2017;1.5234597
Israel-2018;Israel;ISR;2018;1.657834
Israel-2019;Israel;ISR;2019;2.7179847
Israel-2020;Israel;ISR;2020;3.8263972
Israel-2021;Israel;ISR;2021;4.860816
Italy-1965;Italy;ITA;1965;0
Italy-1966;Italy;ITA;1966;0
Italy-1967;Italy;ITA;1967;0
Italy-1968;Italy;ITA;1968;0
Italy-1969;Italy;ITA;1969;0
Italy-1970;Italy;ITA;1970;0
Italy-1971;Italy;ITA;1971;0
Italy-1972;Italy;ITA;1972;0
Italy-1973;Italy;ITA;1973;0
Italy-1974;Italy;ITA;1974;0
Italy-1975;Italy;ITA;1975;0
Italy-1976;Italy;ITA;1976;0
Italy-1977;Italy;ITA;1977;0
Italy-1978;Italy;ITA;1978;0
Italy-1979;Italy;ITA;1979;0
Italy-1980;Italy;ITA;1980;0
Italy-1981;Italy;ITA;1981;0
Italy-1982;Italy;ITA;1982;0
Italy-1983;Italy;ITA;1983;0
Italy-1984;Italy;ITA;1984;0
Italy-1985;Italy;ITA;1985;0
Italy-1986;Italy;ITA;1986;0
Italy-1987;Italy;ITA;1987;0
Italy-1988;Italy;ITA;1988;0
Italy-1989;Italy;ITA;1989;0.00032733235
Italy-1990;Italy;ITA;1990;0.0006379548
Italy-1991;Italy;ITA;1991;0.0007724388
Italy-1992;Italy;ITA;1992;0.0013966676
Italy-1993;Italy;ITA;1993;0.0017440219
Italy-1994;Italy;ITA;1994;0.0017479748
Italy-1995;Italy;ITA;1995;0.001985173
Italy-1996;Italy;ITA;1996;0.002138538
Italy-1997;Italy;ITA;1997;0.002252327
Italy-1998;Italy;ITA;1998;0.0023484754
Italy-1999;Italy;ITA;1999;0.0024268276
Italy-2000;Italy;ITA;2000;0.0025354265
Italy-2001;Italy;ITA;2001;0.0026611239
Italy-2002;Italy;ITA;2002;0.0029421605
Italy-2003;Italy;ITA;2003;0.0032376759
Italy-2004;Italy;ITA;2004;0.0038028224
Italy-2005;Italy;ITA;2005;0.0040343525
Italy-2006;Italy;ITA;2006;0.0045473105
Italy-2007;Italy;ITA;2007;0.005133233
Italy-2008;Italy;ITA;2008;0.025680184
Italy-2009;Italy;ITA;2009;0.09588988
Italy-2010;Italy;ITA;2010;0.25970128
Italy-2011;Italy;ITA;2011;1.4906362
Italy-2012;Italy;ITA;2012;2.6605363
Italy-2013;Italy;ITA;2013;3.1657133
Italy-2014;Italy;ITA;2014;3.4290154
Italy-2015;Italy;ITA;2015;3.4116962
Italy-2016;Italy;ITA;2016;3.2566078
Italy-2017;Italy;ITA;2017;3.5292122
Italy-2018;Italy;ITA;2018;3.2334094
Italy-2019;Italy;ITA;2019;3.4286547
Italy-2020;Italy;ITA;2020;3.918418
Italy-2021;Italy;ITA;2021;3.7155635
Japan-1965;Japan;JPN;1965;0
Japan-1966;Japan;JPN;1966;0
Japan-1967;Japan;JPN;1967;0
Japan-1968;Japan;JPN;1968;0
Japan-1969;Japan;JPN;1969;0
Japan-1970;Japan;JPN;1970;0
Japan-1971;Japan;JPN;1971;0
Japan-1972;Japan;JPN;1972;0
Japan-1973;Japan;JPN;1973;0
Japan-1974;Japan;JPN;1974;0
Japan-1975;Japan;JPN;1975;0
Japan-1976;Japan;JPN;1976;0
Japan-1977;Japan;JPN;1977;0
Japan-1978;Japan;JPN;1978;0
Japan-1979;Japan;JPN;1979;0
Japan-1980;Japan;JPN;1980;0
Japan-1981;Japan;JPN;1981;0
Japan-1982;Japan;JPN;1982;0
Japan-1983;Japan;JPN;1983;0
Japan-1984;Japan;JPN;1984;0
Japan-1985;Japan;JPN;1985;0
Japan-1986;Japan;JPN;1986;0
Japan-1987;Japan;JPN;1987;0
Japan-1988;Japan;JPN;1988;0
Japan-1989;Japan;JPN;1989;0
Japan-1990;Japan;JPN;1990;0.000056421573
Japan-1991;Japan;JPN;1991;0.000055178225
Japan-1992;Japan;JPN;1992;0.0005758287
Japan-1993;Japan;JPN;1993;0.0012156068
Japan-1994;Japan;JPN;1994;0.0015102685
Japan-1995;Japan;JPN;1995;0.0019570666
Japan-1996;Japan;JPN;1996;0.0026490774
Japan-1997;Japan;JPN;1997;0.004592582
Japan-1998;Japan;JPN;1998;0.0069704033
Japan-1999;Japan;JPN;1999;0.010438241
Japan-2000;Japan;JPN;2000;0.016297806
Japan-2001;Japan;JPN;2001;0.023743154
Japan-2002;Japan;JPN;2002;0.032741223
Japan-2003;Japan;JPN;2003;0.04483781
Japan-2004;Japan;JPN;2004;0.058709707
Japan-2005;Japan;JPN;2005;0.07452642
Japan-2006;Japan;JPN;2006;0.09087285
Japan-2007;Japan;JPN;2007;0.105774604
Japan-2008;Japan;JPN;2008;0.1200218
Japan-2009;Japan;JPN;2009;0.15347949
Japan-2010;Japan;JPN;2010;0.18705869
Japan-2011;Japan;JPN;2011;0.26815343
Japan-2012;Japan;JPN;2012;0.3640368
Japan-2013;Japan;JPN;2013;0.63826704
Japan-2014;Japan;JPN;2014;1.1873882
Japan-2015;Japan;JPN;2015;1.7561655
Japan-2016;Japan;JPN;2016;2.2182593
Japan-2017;Japan;JPN;2017;2.72758
Japan-2018;Japan;JPN;2018;3.1218371
Japan-2019;Japan;JPN;2019;3.4736295
Japan-2020;Japan;JPN;2020;4.146501
Japan-2021;Japan;JPN;2021;4.5807147
Kazakhstan-1990;Kazakhstan;KAZ;1990;0
Kazakhstan-1991;Kazakhstan;KAZ;1991;0
Kazakhstan-1992;Kazakhstan;KAZ;1992;0
Kazakhstan-1993;Kazakhstan;KAZ;1993;0
Kazakhstan-1994;Kazakhstan;KAZ;1994;0
Kazakhstan-1995;Kazakhstan;KAZ;1995;0
Kazakhstan-1996;Kazakhstan;KAZ;1996;0
Kazakhstan-1997;Kazakhstan;KAZ;1997;0
Kazakhstan-1998;Kazakhstan;KAZ;1998;0
Kazakhstan-1999;Kazakhstan;KAZ;1999;0
Kazakhstan-2000;Kazakhstan;KAZ;2000;0
Kazakhstan-2001;Kazakhstan;KAZ;2001;0
Kazakhstan-2002;Kazakhstan;KAZ;2002;0
Kazakhstan-2003;Kazakhstan;KAZ;2003;0
