id;Entity;Code;Year;Hydro
Indonesia-1973;Indonesia;IDN;1973;3.7743795
Indonesia-1974;Indonesia;IDN;1974;3.9022942
Indonesia-1975;Indonesia;IDN;1975;3.3421185
Indonesia-1976;Indonesia;IDN;1976;1.86724
Indonesia-1977;Indonesia;IDN;1977;2.3478298
Indonesia-1978;Indonesia;IDN;1978;1.4906298
Indonesia-1979;Indonesia;IDN;1979;1.4562846
Indonesia-1980;Indonesia;IDN;1980;1.22723
Indonesia-1981;Indonesia;IDN;1981;1.1406815
Indonesia-1982;Indonesia;IDN;1982;1.2204516
Indonesia-1983;Indonesia;IDN;1983;1.7323705
Indonesia-1984;Indonesia;IDN;1984;1.7180939
Indonesia-1985;Indonesia;IDN;1985;1.9808587
Indonesia-1986;Indonesia;IDN;1986;2.9868257
Indonesia-1987;Indonesia;IDN;1987;2.9112306
Indonesia-1988;Indonesia;IDN;1988;3.028997
Indonesia-1989;Indonesia;IDN;1989;3.4081194
Indonesia-1990;Indonesia;IDN;1990;3.1987255
Indonesia-1991;Indonesia;IDN;1991;3.3554218
Indonesia-1992;Indonesia;IDN;1992;3.9786804
Indonesia-1993;Indonesia;IDN;1993;3.4419167
Indonesia-1994;Indonesia;IDN;1994;2.9519868
Indonesia-1995;Indonesia;IDN;1995;2.8177843
Indonesia-1996;Indonesia;IDN;1996;2.7962992
Indonesia-1997;Indonesia;IDN;1997;1.7127142
Indonesia-1998;Indonesia;IDN;1998;3.0781155
Indonesia-1999;Indonesia;IDN;1999;2.8236709
Indonesia-2000;Indonesia;IDN;2000;2.5453587
Indonesia-2001;Indonesia;IDN;2001;2.747282
Indonesia-2002;Indonesia;IDN;2002;2.264965
Indonesia-2003;Indonesia;IDN;2003;1.9002644
Indonesia-2004;Indonesia;IDN;2004;2.0270176
Indonesia-2005;Indonesia;IDN;2005;2.1702404
Indonesia-2006;Indonesia;IDN;2006;1.8953415
Indonesia-2007;Indonesia;IDN;2007;2.060172
Indonesia-2008;Indonesia;IDN;2008;2.0721788
Indonesia-2009;Indonesia;IDN;2009;1.9709704
Indonesia-2010;Indonesia;IDN;2010;2.7396622
Indonesia-2011;Indonesia;IDN;2011;1.8177232
Indonesia-2012;Indonesia;IDN;2012;1.797496
Indonesia-2013;Indonesia;IDN;2013;2.449371
Indonesia-2014;Indonesia;IDN;2014;2.1539967
Indonesia-2015;Indonesia;IDN;2015;1.9021369
Indonesia-2016;Indonesia;IDN;2016;2.5450175
Indonesia-2017;Indonesia;IDN;2017;2.4153602
Indonesia-2018;Indonesia;IDN;2018;2.5147238
Indonesia-2019;Indonesia;IDN;2019;2.2959883
Indonesia-2020;Indonesia;IDN;2020;2.8397777
Indonesia-2021;Indonesia;IDN;2021;2.7996864
Iran-1965;Iran;IRN;1965;5.225076
Iran-1966;Iran;IRN;1966;5.1514864
Iran-1967;Iran;IRN;1967;5.041223
Iran-1968;Iran;IRN;1968;4.931734
Iran-1969;Iran;IRN;1969;4.8371115
Iran-1970;Iran;IRN;1970;4.4152985
Iran-1971;Iran;IRN;1971;4.3325543
Iran-1972;Iran;IRN;1972;5.0189476
Iran-1973;Iran;IRN;1973;3.5577044
Iran-1974;Iran;IRN;1974;3.4556205
Iran-1975;Iran;IRN;1975;3.1140482
Iran-1976;Iran;IRN;1976;3.0952492
Iran-1977;Iran;IRN;1977;2.8250146
Iran-1978;Iran;IRN;1978;4.5260034
Iran-1979;Iran;IRN;1979;3.6342711
Iran-1980;Iran;IRN;1980;4.064726
Iran-1981;Iran;IRN;1981;4.4219165
Iran-1982;Iran;IRN;1982;4.111237
Iran-1983;Iran;IRN;1983;3.388465
Iran-1984;Iran;IRN;1984;2.9317567
Iran-1985;Iran;IRN;1985;2.7088304
Iran-1986;Iran;IRN;1986;3.4556096
Iran-1987;Iran;IRN;1987;3.5734787
Iran-1988;Iran;IRN;1988;3.6968005
Iran-1989;Iran;IRN;1989;2.7610443
Iran-1990;Iran;IRN;1990;2.6902497
Iran-1991;Iran;IRN;1991;1.8835832
Iran-1992;Iran;IRN;1992;2.7959175
Iran-1993;Iran;IRN;1993;3.4577885
Iran-1994;Iran;IRN;1994;2.0214617
Iran-1995;Iran;IRN;1995;2.326306
Iran-1996;Iran;IRN;1996;2.2645998
Iran-1997;Iran;IRN;1997;1.4810699
Iran-1998;Iran;IRN;1998;1.7921339
Iran-1999;Iran;IRN;1999;1.1420966
Iran-2000;Iran;IRN;2000;0.8005609
Iran-2001;Iran;IRN;2001;0.8115558
Iran-2002;Iran;IRN;2002;1.4379098
Iran-2003;Iran;IRN;2003;1.6789324
Iran-2004;Iran;IRN;2004;1.8770492
Iran-2005;Iran;IRN;2005;2.1321757
Iran-2006;Iran;IRN;2006;2.4839091
Iran-2007;Iran;IRN;2007;2.2529476
Iran-2008;Iran;IRN;2008;0.89988065
Iran-2009;Iran;IRN;2009;0.78695685
Iran-2010;Iran;IRN;2010;1.1742909
Iran-2011;Iran;IRN;2011;1.1638643
Iran-2012;Iran;IRN;2012;1.3390926
Iran-2013;Iran;IRN;2013;1.5008423
Iran-2014;Iran;IRN;2014;1.4152689
Iran-2015;Iran;IRN;2015;1.2930177
Iran-2016;Iran;IRN;2016;1.4291768
Iran-2017;Iran;IRN;2017;1.5237875
Iran-2018;Iran;IRN;2018;0.837491
Iran-2019;Iran;IRN;2019;2.7362037
Iran-2020;Iran;IRN;2020;1.8247666
Iran-2021;Iran;IRN;2021;1.1500257
Iraq-1965;Iraq;IRQ;1965;0.9088937
Iraq-1966;Iraq;IRQ;1966;1.0816305
Iraq-1967;Iraq;IRQ;1967;1.2241523
Iraq-1968;Iraq;IRQ;1968;1.3923404
Iraq-1969;Iraq;IRQ;1969;1.3289313
Iraq-1970;Iraq;IRQ;1970;1.3015628
Iraq-1971;Iraq;IRQ;1971;1.3798673
Iraq-1972;Iraq;IRQ;1972;1.1780089
Iraq-1973;Iraq;IRQ;1973;1.7372402
Iraq-1974;Iraq;IRQ;1974;2.4466267
Iraq-1975;Iraq;IRQ;1975;2.5798507
Iraq-1976;Iraq;IRQ;1976;2.0427802
Iraq-1977;Iraq;IRQ;1977;2.4060905
Iraq-1978;Iraq;IRQ;1978;3.0567932
Iraq-1979;Iraq;IRQ;1979;3.5280182
Iraq-1980;Iraq;IRQ;1980;2.0129209
Iraq-1981;Iraq;IRQ;1981;1.9036806
Iraq-1982;Iraq;IRQ;1982;1.8080083
Iraq-1983;Iraq;IRQ;1983;1.5740337
Iraq-1984;Iraq;IRQ;1984;1.4442425
Iraq-1985;Iraq;IRQ;1985;1.2590632
Iraq-1986;Iraq;IRQ;1986;1.0752139
Iraq-1987;Iraq;IRQ;1987;3.9494467
Iraq-1988;Iraq;IRQ;1988;3.4105723
Iraq-1989;Iraq;IRQ;1989;3.0038674
Iraq-1990;Iraq;IRQ;1990;5.7843523
Iraq-1991;Iraq;IRQ;1991;4.2872925
Iraq-1992;Iraq;IRQ;1992;6.584853
Iraq-1993;Iraq;IRQ;1993;5.861052
Iraq-1994;Iraq;IRQ;1994;5.2431145
Iraq-1995;Iraq;IRQ;1995;5.992914
Iraq-1996;Iraq;IRQ;1996;5.454255
Iraq-1997;Iraq;IRQ;1997;4.675355
Iraq-1998;Iraq;IRQ;1998;5.869804
Iraq-1999;Iraq;IRQ;1999;4.7001114
Iraq-2000;Iraq;IRQ;2000;2.9294536
Iraq-2001;Iraq;IRQ;2001;3.0164843
Iraq-2002;Iraq;IRQ;2002;3.8850465
Iraq-2003;Iraq;IRQ;2003;4.5359826
Iraq-2004;Iraq;IRQ;2004;5.081916
Iraq-2005;Iraq;IRQ;2005;4.544925
Iraq-2006;Iraq;IRQ;2006;4.7386
Iraq-2007;Iraq;IRQ;2007;4.2728944
Iraq-2008;Iraq;IRQ;2008;2.3818684
Iraq-2009;Iraq;IRQ;2009;2.3280268
Iraq-2010;Iraq;IRQ;2010;2.637557
Iraq-2011;Iraq;IRQ;2011;2.3962152
Iraq-2012;Iraq;IRQ;2012;2.8232703
Iraq-2013;Iraq;IRQ;2013;2.6493838
Iraq-2014;Iraq;IRQ;2014;1.7042753
Iraq-2015;Iraq;IRQ;2015;1.5748544
Iraq-2016;Iraq;IRQ;2016;1.8058432
Iraq-2017;Iraq;IRQ;2017;1.0964707
Iraq-2018;Iraq;IRQ;2018;0.7554572
Iraq-2019;Iraq;IRQ;2019;2.1167018
Iraq-2020;Iraq;IRQ;2020;1.4671484
Iraq-2021;Iraq;IRQ;2021;1.3354203
Ireland-1965;Ireland;IRL;1965;4.1168256
Ireland-1966;Ireland;IRL;1966;3.3116634
Ireland-1967;Ireland;IRL;1967;2.8878038
Ireland-1968;Ireland;IRL;1968;2.3684356
Ireland-1969;Ireland;IRL;1969;1.788348
Ireland-1970;Ireland;IRL;1970;3.130313
Ireland-1971;Ireland;IRL;1971;1.7471479
Ireland-1972;Ireland;IRL;1972;2.440847
Ireland-1973;Ireland;IRL;1973;2.1648736
Ireland-1974;Ireland;IRL;1974;2.630475
Ireland-1975;Ireland;IRL;1975;1.8612478
Ireland-1976;Ireland;IRL;1976;2.0663717
Ireland-1977;Ireland;IRL;1977;2.432969
Ireland-1978;Ireland;IRL;1978;2.1924868
Ireland-1979;Ireland;IRL;1979;2.3525975
Ireland-1980;Ireland;IRL;1980;2.4655998
Ireland-1981;Ireland;IRL;1981;2.5970182
Ireland-1982;Ireland;IRL;1982;2.4390516
Ireland-1983;Ireland;IRL;1983;2.4031906
Ireland-1984;Ireland;IRL;1984;2.1390052
Ireland-1985;Ireland;IRL;1985;2.4875605
Ireland-1986;Ireland;IRL;1986;2.5271845
Ireland-1987;Ireland;IRL;1987;1.8662728
Ireland-1988;Ireland;IRL;1988;2.3837883
Ireland-1989;Ireland;IRL;1989;1.8510284
Ireland-1990;Ireland;IRL;1990;1.7610795
Ireland-1991;Ireland;IRL;1991;1.8195367
Ireland-1992;Ireland;IRL;1992;1.9788762
Ireland-1993;Ireland;IRL;1993;1.8135401
Ireland-1994;Ireland;IRL;1994;2.0977728
Ireland-1995;Ireland;IRL;1995;1.5948613
Ireland-1996;Ireland;IRL;1996;1.5271244
Ireland-1997;Ireland;IRL;1997;1.3738844
Ireland-1998;Ireland;IRL;1998;1.725192
Ireland-1999;Ireland;IRL;1999;1.5063176
Ireland-2000;Ireland;IRL;2000;1.4482746
Ireland-2001;Ireland;IRL;2001;0.95643944
Ireland-2002;Ireland;IRL;2002;1.4636495
Ireland-2003;Ireland;IRL;2003;0.9790725
Ireland-2004;Ireland;IRL;2004;1.0112981
Ireland-2005;Ireland;IRL;2005;0.96417946
Ireland-2006;Ireland;IRL;2006;1.0764716
Ireland-2007;Ireland;IRL;2007;0.9565103
Ireland-2008;Ireland;IRL;2008;1.386239
Ireland-2009;Ireland;IRL;2009;1.4037465
Ireland-2010;Ireland;IRL;2010;0.9285543
Ireland-2011;Ireland;IRL;2011;1.1379943
Ireland-2012;Ireland;IRL;2012;1.3076242
Ireland-2013;Ireland;IRL;2013;0.991974
Ireland-2014;Ireland;IRL;2014;1.1697345
Ireland-2015;Ireland;IRL;2015;1.2447474
Ireland-2016;Ireland;IRL;2016;1.0034895
Ireland-2017;Ireland;IRL;2017;1.0084556
Ireland-2018;Ireland;IRL;2018;0.9841838
Ireland-2019;Ireland;IRL;2019;1.2516927
Ireland-2020;Ireland;IRL;2020;1.4015262
Ireland-2021;Ireland;IRL;2021;1.1231905
Israel-1965;Israel;ISR;1965;0
Israel-1966;Israel;ISR;1966;0
Israel-1967;Israel;ISR;1967;0
Israel-1968;Israel;ISR;1968;0
Israel-1969;Israel;ISR;1969;0
Israel-1970;Israel;ISR;1970;0
Israel-1971;Israel;ISR;1971;0
Israel-1972;Israel;ISR;1972;0
Israel-1973;Israel;ISR;1973;0
Israel-1974;Israel;ISR;1974;0
Israel-1975;Israel;ISR;1975;0
Israel-1976;Israel;ISR;1976;0
Israel-1977;Israel;ISR;1977;0
Israel-1978;Israel;ISR;1978;0
Israel-1979;Israel;ISR;1979;0
Israel-1980;Israel;ISR;1980;0
Israel-1981;Israel;ISR;1981;0.006283872
Israel-1982;Israel;ISR;1982;0.0058150543
Israel-1983;Israel;ISR;1983;0.0028920302
Israel-1984;Israel;ISR;1984;0.00558459
Israel-1985;Israel;ISR;1985;0.0060216025
Israel-1986;Israel;ISR;1986;0.017173585
Israel-1987;Israel;ISR;1987;0.026678516
Israel-1988;Israel;ISR;1988;0.024891874
Israel-1989;Israel;ISR;1989;0.007130022
Israel-1990;Israel;ISR;1990;0.006861734
Israel-1991;Israel;ISR;1991;0.013520726
Israel-1992;Israel;ISR;1992;0.055974927
Israel-1993;Israel;ISR;1993;0.046211716
Israel-1994;Israel;ISR;1994;0.03918334
Israel-1995;Israel;ISR;1995;0.03786924
Israel-1996;Israel;ISR;1996;0.035080772
Israel-1997;Israel;ISR;1997;0.03341767
Israel-1998;Israel;ISR;1998;0.031755347
Israel-1999;Israel;ISR;1999;0.040444106
Israel-2000;Israel;ISR;2000;0.040315732
Israel-2001;Israel;ISR;2001;0.012929603
Israel-2002;Israel;ISR;2002;0.026445204
Israel-2003;Israel;ISR;2003;0.037642412
Israel-2004;Israel;ISR;2004;0.033123955
Israel-2005;Israel;ISR;2005;0.03275311
Israel-2006;Israel;ISR;2006;0.01748722
Israel-2007;Israel;ISR;2007;0.015505
Israel-2008;Israel;ISR;2008;0.01711197
Israel-2009;Israel;ISR;2009;0.026252601
Israel-2010;Israel;ISR;2010;0.032406885
Israel-2011;Israel;ISR;2011;0.029577501
Israel-2012;Israel;ISR;2012;0.031979896
Israel-2013;Israel;ISR;2013;0.028191652
Israel-2014;Israel;ISR;2014;0.013166979
Israel-2015;Israel;ISR;2015;0.02393279
Israel-2016;Israel;ISR;2016;0
Israel-2017;Israel;ISR;2017;0
Israel-2018;Israel;ISR;2018;0
Israel-2019;Israel;ISR;2019;0
Israel-2020;Israel;ISR;2020;0
Israel-2021;Israel;ISR;2021;0
Italy-1965;Italy;ITA;1965;13.578179
Italy-1966;Italy;ITA;1966;12.821482
Italy-1967;Italy;ITA;1967;11.465374
Italy-1968;Italy;ITA;1968;10.694671
Italy-1969;Italy;ITA;1969;9.584585
Italy-1970;Italy;ITA;1970;8.514406
Italy-1971;Italy;ITA;1971;7.827654
Italy-1972;Italy;ITA;1972;7.897364
Italy-1973;Italy;ITA;1973;6.866788
Italy-1974;Italy;ITA;1974;6.9186597
Italy-1975;Italy;ITA;1975;7.6705613
Italy-1976;Italy;ITA;1976;6.941244
Italy-1977;Italy;ITA;1977;9.031369
Italy-1978;Italy;ITA;1978;7.8411274
Italy-1979;Italy;ITA;1979;7.6796002
Italy-1980;Italy;ITA;1980;7.761143
Italy-1981;Italy;ITA;1981;7.540241
Italy-1982;Italy;ITA;1982;7.4119062
Italy-1983;Italy;ITA;1983;7.5680466
Italy-1984;Italy;ITA;1984;7.623925
Italy-1985;Italy;ITA;1985;7.418739
Italy-1986;Italy;ITA;1986;7.2224984
Italy-1987;Italy;ITA;1987;6.742578
Italy-1988;Italy;ITA;1988;6.7756095
Italy-1989;Italy;ITA;1989;5.519619
Italy-1990;Italy;ITA;1990;5.0416975
Italy-1991;Italy;ITA;1991;6.528574
Italy-1992;Italy;ITA;1992;6.54926
Italy-1993;Italy;ITA;1993;6.567815
Italy-1994;Italy;ITA;1994;7.0964465
Italy-1995;Italy;ITA;1995;5.769528
Italy-1996;Italy;ITA;1996;6.421277
Italy-1997;Italy;ITA;1997;6.24692
Italy-1998;Italy;ITA;1998;6.050245
Italy-1999;Italy;ITA;1999;6.4760513
Italy-2000;Italy;ITA;2000;6.225878
Italy-2001;Italy;ITA;2001;6.556299
Italy-2002;Italy;ITA;2002;5.5367227
Italy-2003;Italy;ITA;2003;4.9468937
Italy-2004;Italy;ITA;2004;5.551867
Italy-2005;Italy;ITA;2005;4.6937737
Italy-2006;Italy;ITA;2006;4.806377
Italy-2007;Italy;ITA;2007;4.3191547
Italy-2008;Italy;ITA;2008;5.538272
Italy-2009;Italy;ITA;2009;6.959877
Italy-2010;Italy;ITA;2010;6.966023
Italy-2011;Italy;ITA;2011;6.3270955
Italy-2012;Italy;ITA;2012;5.9066763
Italy-2013;Italy;ITA;2013;7.738684
Italy-2014;Italy;ITA;2014;8.999735
Italy-2015;Italy;ITA;2015;6.558825
Italy-2016;Italy;ITA;2016;5.9825654
Italy-2017;Italy;ITA;2017;4.976216
Italy-2018;Italy;ITA;2018;6.9688334
Italy-2019;Italy;ITA;2019;6.8250337
Italy-2020;Italy;ITA;2020;7.2984347
Italy-2021;Italy;ITA;2021;6.3820415
Japan-1965;Japan;JPN;1965;12.335087
Japan-1966;Japan;JPN;1966;11.651081
Japan-1967;Japan;JPN;1967;8.7938595
Japan-1968;Japan;JPN;1968;8.451984
Japan-1969;Japan;JPN;1969;7.6118827
Japan-1970;Japan;JPN;1970;6.815382
Japan-1971;Japan;JPN;1971;7.1469913
Japan-1972;Japan;JPN;1972;6.895407
Japan-1973;Japan;JPN;1973;4.8768816
Japan-1974;Japan;JPN;1974;6.00953
Japan-1975;Japan;JPN;1975;6.345573
Japan-1976;Japan;JPN;1976;6.1354623
Japan-1977;Japan;JPN;1977;5.3186107
Japan-1978;Japan;JPN;1978;4.901267
Japan-1979;Japan;JPN;1979;5.434914
Japan-1980;Japan;JPN;1980;6.1222634
Japan-1981;Japan;JPN;1981;6.160241
Japan-1982;Japan;JPN;1982;5.967083
Japan-1983;Japan;JPN;1983;6.0800323
Japan-1984;Japan;JPN;1984;4.762867
Japan-1985;Japan;JPN;1985;5.468802
Japan-1986;Japan;JPN;1986;5.325596
Japan-1987;Japan;JPN;1987;4.831145
Japan-1988;Japan;JPN;1988;5.4845996
Japan-1989;Japan;JPN;1989;5.3874407
Japan-1990;Japan;JPN;1990;4.9236407
Japan-1991;Japan;JPN;1991;5.2319036
Japan-1992;Japan;JPN;1992;4.3897963
Japan-1993;Japan;JPN;1993;5.001819
Japan-1994;Japan;JPN;1994;3.3570628
Japan-1995;Japan;JPN;1995;3.9038758
Japan-1996;Japan;JPN;1996;3.7511442
Japan-1997;Japan;JPN;1997;4.1222343
Japan-1998;Japan;JPN;1998;4.334611
Japan-1999;Japan;JPN;1999;4.0116553
Japan-2000;Japan;JPN;2000;4.001152
Japan-2001;Japan;JPN;2001;3.8739123
Japan-2002;Japan;JPN;2002;3.799117
Japan-2003;Japan;JPN;2003;4.3463707
Japan-2004;Japan;JPN;2004;4.2321877
Japan-2005;Japan;JPN;2005;3.546054
Japan-2006;Japan;JPN;2006;4.0439086
Japan-2007;Japan;JPN;2007;3.4081507
Japan-2008;Japan;JPN;2008;3.4778197
Japan-2009;Japan;JPN;2009;3.5511658
Japan-2010;Japan;JPN;2010;4.158159
Japan-2011;Japan;JPN;2011;4.066648
Japan-2012;Japan;JPN;2012;3.8073256
Japan-2013;Japan;JPN;2013;3.9225023
Japan-2014;Japan;JPN;2014;4.120058
Japan-2015;Japan;JPN;2015;4.3606544
Japan-2016;Japan;JPN;2016;4.066575
Japan-2017;Japan;JPN;2017;3.987219
Japan-2018;Japan;JPN;2018;4.0763874
Japan-2019;Japan;JPN;2019;3.7758522
Japan-2020;Japan;JPN;2020;4.2722745
Japan-2021;Japan;JPN;2021;4.1224623
Kazakhstan-1985;Kazakhstan;KAZ;1985;1.9355252
Kazakhstan-1986;Kazakhstan;KAZ;1986;1.7365297
Kazakhstan-1987;Kazakhstan;KAZ;1987;2.035726
Kazakhstan-1988;Kazakhstan;KAZ;1988;2.3956873
Kazakhstan-1989;Kazakhstan;KAZ;1989;2.5382574
Kazakhstan-1990;Kazakhstan;KAZ;1990;2.534389
Kazakhstan-1991;Kazakhstan;KAZ;1991;2.4798362
Kazakhstan-1992;Kazakhstan;KAZ;1992;2.3956668
Kazakhstan-1993;Kazakhstan;KAZ;1993;3.0152724
Kazakhstan-1994;Kazakhstan;KAZ;1994;4.0728307
Kazakhstan-1995;Kazakhstan;KAZ;1995;4.114585
Kazakhstan-1996;Kazakhstan;KAZ;1996;4.1591706
Kazakhstan-1997;Kazakhstan;KAZ;1997;4.181545
Kazakhstan-1998;Kazakhstan;KAZ;1998;4.1937065
Kazakhstan-1999;Kazakhstan;KAZ;1999;4.455529
Kazakhstan-2000;Kazakhstan;KAZ;2000;6.0228243
Kazakhstan-2001;Kazakhstan;KAZ;2001;5.704264
Kazakhstan-2002;Kazakhstan;KAZ;2002;6.120414
Kazakhstan-2003;Kazakhstan;KAZ;2003;5.3825555
Kazakhstan-2004;Kazakhstan;KAZ;2004;4.701576
Kazakhstan-2005;Kazakhstan;KAZ;2005;4.4324117
Kazakhstan-2006;Kazakhstan;KAZ;2006;4.047025
Kazakhstan-2007;Kazakhstan;KAZ;2007;3.8181744
Kazakhstan-2008;Kazakhstan;KAZ;2008;3.2849119
Kazakhstan-2009;Kazakhstan;KAZ;2009;3.3547347
Kazakhstan-2010;Kazakhstan;KAZ;2010;3.6240573
Kazakhstan-2011;Kazakhstan;KAZ;2011;3.1190367
Kazakhstan-2012;Kazakhstan;KAZ;2012;2.8562129
Kazakhstan-2013;Kazakhstan;KAZ;2013;2.8609095
Kazakhstan-2014;Kazakhstan;KAZ;2014;2.9772253
Kazakhstan-2015;Kazakhstan;KAZ;2015;3.4990604
Kazakhstan-2016;Kazakhstan;KAZ;2016;4.269781
Kazakhstan-2017;Kazakhstan;KAZ;2017;3.8916621
Kazakhstan-2018;Kazakhstan;KAZ;2018;3.2243009
Kazakhstan-2019;Kazakhstan;KAZ;2019;3.1237333
Kazakhstan-2020;Kazakhstan;KAZ;2020;3.1568534
Kazakhstan-2021;Kazakhstan;KAZ;2021;3.0065157
Kuwait-1965;Kuwait;KWT;1965;0
Kuwait-1966;Kuwait;KWT;1966;0
Kuwait-1967;Kuwait;KWT;1967;0
Kuwait-1968;Kuwait;KWT;1968;0
Kuwait-1969;Kuwait;KWT;1969;0
Kuwait-1970;Kuwait;KWT;1970;0
Kuwait-1971;Kuwait;KWT;1971;0
Kuwait-1972;Kuwait;KWT;1972;0
Kuwait-1973;Kuwait;KWT;1973;0
Kuwait-1974;Kuwait;KWT;1974;0
Kuwait-1975;Kuwait;KWT;1975;0
Kuwait-1976;Kuwait;KWT;1976;0
Kuwait-1977;Kuwait;KWT;1977;0
Kuwait-1978;Kuwait;KWT;1978;0
Kuwait-1979;Kuwait;KWT;1979;0
Kuwait-1980;Kuwait;KWT;1980;0
Kuwait-1981;Kuwait;KWT;1981;0
Kuwait-1982;Kuwait;KWT;1982;0
Kuwait-1983;Kuwait;KWT;1983;0
Kuwait-1984;Kuwait;KWT;1984;0
Kuwait-1985;Kuwait;KWT;1985;0
Kuwait-1986;Kuwait;KWT;1986;0
Kuwait-1987;Kuwait;KWT;1987;0
Kuwait-1988;Kuwait;KWT;1988;0
Kuwait-1989;Kuwait;KWT;1989;0
Kuwait-1990;Kuwait;KWT;1990;0
Kuwait-1991;Kuwait;KWT;1991;0
Kuwait-1992;Kuwait;KWT;1992;0
Kuwait-1993;Kuwait;KWT;1993;0
Kuwait-1994;Kuwait;KWT;1994;0
Kuwait-1995;Kuwait;KWT;1995;0
Kuwait-1996;Kuwait;KWT;1996;0
Kuwait-1997;Kuwait;KWT;1997;0
Kuwait-1998;Kuwait;KWT;1998;0
Kuwait-1999;Kuwait;KWT;1999;0
Kuwait-2000;Kuwait;KWT;2000;0
Kuwait-2001;Kuwait;KWT;2001;0
Kuwait-2002;Kuwait;KWT;2002;0
Kuwait-2003;Kuwait;KWT;2003;0
Kuwait-2004;Kuwait;KWT;2004;0
Kuwait-2005;Kuwait;KWT;2005;0
Kuwait-2006;Kuwait;KWT;2006;0
Kuwait-2007;Kuwait;KWT;2007;0
Kuwait-2008;Kuwait;KWT;2008;0
Kuwait-2009;Kuwait;KWT;2009;0
Kuwait-2010;Kuwait;KWT;2010;0
Kuwait-2011;Kuwait;KWT;2011;0
Kuwait-2012;Kuwait;KWT;2012;0
Kuwait-2013;Kuwait;KWT;2013;0
Kuwait-2014;Kuwait;KWT;2014;0
Kuwait-2015;Kuwait;KWT;2015;0
Kuwait-2016;Kuwait;KWT;2016;0
Kuwait-2017;Kuwait;KWT;2017;0
Kuwait-2018;Kuwait;KWT;2018;0
Kuwait-2019;Kuwait;KWT;2019;0
Kuwait-2020;Kuwait;KWT;2020;0
Latvia-1985;Latvia;LVA;1985;8.286785
Latvia-1986;Latvia;LVA;1986;8.983883
Latvia-1987;Latvia;LVA;1987;12.136782
Latvia-1988;Latvia;LVA;1988;10.432146
Latvia-1989;Latvia;LVA;1989;12.539953
Latvia-1990;Latvia;LVA;1990;15.375504
Latvia-1991;Latvia;LVA;1991;12.153859
Latvia-1992;Latvia;LVA;1992;13.070239
Latvia-1993;Latvia;LVA;1993;17.300793
Latvia-1994;Latvia;LVA;1994;20.52125
Latvia-1995;Latvia;LVA;1995;19.486258
Latvia-1996;Latvia;LVA;1996;13.264132
Latvia-1997;Latvia;LVA;1997;20.903782
Latvia-1998;Latvia;LVA;1998;28.07259
Latvia-1999;Latvia;LVA;1999;21.12339
Latvia-2000;Latvia;LVA;2000;22.07902
Latvia-2001;Latvia;LVA;2001;20.466904
Latvia-2002;Latvia;LVA;2002;17.531889
